lat,lon,count
40.813,-74.217,1
40.814,-73.932,2
40.803,-73.943,1
40.746,-74.009,68
40.813,-74.218,1
40.618,-74.138,1
40.803,-73.944,2
40.9,-73.969,1
40.803,-73.945,23
40.803,-73.946,4
40.814,-73.935,1
40.803,-73.947,10
40.814,-73.936,2
40.803,-73.948,1
40.814,-73.937,5
40.803,-73.949,6
40.717,-73.914,2
40.728,-73.907,2
40.728,-73.908,1
40.66,-74.174,1
40.661,-73.89,1
41.161,-73.399,1
40.661,-73.892,1
40.661,-73.893,4
40.93,-73.781,2
40.75,-74.401,1
40.621,-74.013,2
40.661,-73.898,1
40.61,-74.025,1
40.661,-73.899,3
40.746,-74.01,57
40.673,-73.921,1
40.746,-74.011,3
40.689,-73.872,1
41.034,-73.569,1
40.757,-74,8
40.621,-74.016,1
40.895,-73.942,2
40.757,-74.001,422
40.689,-73.874,1
40.813,-74.221,1
40.673,-73.923,4
40.662,-73.934,1
40.895,-73.943,2
40.757,-74.002,25
40.777,-74.346,1
40.673,-73.924,4
40.77,-73.948,61
40.622,-73.734,1
40.798,-73.921,1
40.673,-73.925,2
40.757,-74.004,4
40.824,-74.212,1
40.662,-73.936,5
40.77,-73.949,37
40.705,-73.894,1
40.611,-73.746,2
40.757,-74.005,8
40.662,-73.937,9
40.803,-73.95,10
40.662,-73.938,2
40.814,-73.94,1
40.673,-73.927,2
40.803,-73.951,11
40.705,-73.896,2
40.673,-73.928,3
40.662,-73.939,1
40.803,-73.952,7
40.798,-73.924,1
40.814,-73.941,9
40.814,-73.942,1
40.705,-73.897,1
40.673,-73.929,14
40.803,-73.953,3
40.803,-73.954,6
40.803,-73.955,3
40.814,-73.944,10
40.736,-73.748,1
40.814,-73.945,9
40.803,-73.956,12
40.814,-73.946,7
40.803,-73.957,19
40.803,-73.958,3
40.814,-73.947,11
40.803,-73.959,1
40.814,-73.948,3
40.893,-74.197,1
40.77,-73.95,68
40.863,-74.383,1
40.77,-73.951,152
40.77,-73.952,43
40.77,-73.953,19
40.621,-74.024,3
40.704,-74.183,2
40.77,-73.954,94
40.673,-73.93,2
40.621,-74.025,1
40.673,-73.931,4
40.662,-73.942,2
41.015,-73.752,1
40.77,-73.955,139
40.622,-73.741,1
40.662,-73.943,3
40.704,-74.185,2
40.621,-74.026,5
40.77,-73.956,126
40.621,-74.027,2
40.93,-73.797,1
40.704,-74.186,1
40.673,-73.933,3
40.662,-73.944,12
40.77,-73.957,159
40.621,-74.028,1
40.746,-74.024,1
40.673,-73.934,3
40.736,-73.75,1
40.77,-73.958,198
40.942,-73.82,2
40.621,-74.029,5
40.798,-73.931,2
40.649,-74.001,1
40.77,-73.959,158
40.736,-73.752,1
40.649,-74.002,1
40.673,-73.936,7
40.746,-74.026,3
40.649,-74.003,2
40.746,-74.027,6
40.814,-73.95,4
40.798,-73.933,10
40.814,-73.951,3
40.777,-73.559,1
40.673,-73.938,1
40.649,-74.004,1
40.662,-73.949,3
40.803,-73.962,2
40.798,-73.934,17
40.746,-74.028,16
40.72,-73.804,1
40.803,-73.963,7
40.814,-73.952,2
40.798,-73.935,11
40.746,-74.029,6
40.72,-73.805,1
40.798,-73.936,1
40.814,-73.953,4
40.803,-73.964,37
40.798,-73.937,6
40.803,-73.965,42
40.728,-73.92,1
40.649,-74.008,2
40.814,-73.955,2
40.798,-73.938,2
40.803,-73.966,15
40.798,-73.939,2
40.649,-74.009,1
40.814,-73.956,4
40.803,-73.967,16
40.72,-73.809,2
40.814,-73.957,3
40.803,-73.968,16
40.717,-73.934,1
40.803,-73.969,9
40.814,-73.959,3
40.728,-73.926,1
40.717,-73.937,9
40.717,-73.938,1
40.717,-73.939,1
40.692,-73.761,1
40.77,-73.96,193
40.692,-73.764,1
40.621,-74.031,1
40.77,-73.961,170
40.621,-74.032,2
40.692,-73.765,1
40.77,-73.962,183
40.662,-73.95,1
40.77,-73.963,128
40.692,-73.767,1
40.662,-73.951,8
40.746,-74.03,5
40.77,-73.964,83
40.621,-74.035,1
40.692,-73.768,1
40.662,-73.952,4
40.673,-73.941,2
40.746,-74.031,9
40.77,-73.965,160
40.673,-73.942,6
40.77,-73.966,147
40.746,-74.032,19
40.662,-73.954,4
40.746,-74.033,7
40.673,-73.943,8
40.77,-73.967,162
40.649,-74.01,1
40.621,-74.038,4
40.746,-74.034,5
40.77,-73.968,82
40.662,-73.955,6
40.798,-73.94,12
40.673,-73.944,11
40.798,-73.941,4
40.72,-73.81,1
40.621,-74.039,3
40.746,-74.035,6
40.77,-73.969,128
40.673,-73.945,2
40.662,-73.957,1
40.746,-74.036,5
40.798,-73.942,2
40.803,-73.97,2
40.673,-73.946,6
40.662,-73.958,2
40.824,-74.234,1
40.649,-74.013,1
40.747,-73.752,1
40.673,-73.947,4
40.746,-74.037,6
40.814,-73.96,14
40.942,-73.833,1
40.72,-73.813,1
40.662,-73.959,1
40.798,-73.944,2
40.673,-73.948,3
40.814,-73.961,13
40.746,-74.038,5
40.814,-73.962,1
40.746,-74.039,3
40.942,-73.834,1
40.649,-74.015,4
40.673,-73.949,6
40.798,-73.946,1
40.649,-74.016,1
40.814,-73.964,1
40.942,-73.836,1
40.798,-73.947,1
40.716,-74.225,1
40.717,-73.94,12
40.798,-73.948,2
40.942,-73.837,1
40.717,-73.941,4
40.608,-73.897,1
40.72,-73.818,1
40.717,-73.942,18
40.798,-73.949,6
40.72,-73.819,1
40.717,-73.943,10
40.717,-73.944,11
40.717,-73.945,15
40.717,-73.946,18
40.717,-73.947,16
40.728,-73.937,1
40.717,-73.948,5
40.717,-73.949,7
40.621,-74.04,1
41.096,-73.774,1
40.992,-73.99,1
40.77,-73.972,1
40.77,-73.973,1
40.662,-73.96,2
40.595,-73.753,1
40.673,-73.95,2
40.77,-73.974,1
40.662,-73.961,1
40.746,-74.04,4
40.673,-73.951,4
40.662,-73.962,4
40.77,-73.975,2
40.854,-74.055,1
40.662,-73.963,12
40.673,-73.952,20
40.692,-73.779,1
40.673,-73.953,9
40.649,-74.02,1
40.595,-73.757,1
40.746,-74.044,1
40.673,-73.954,6
40.798,-73.95,1
40.747,-73.76,1
40.649,-74.021,1
40.746,-74.045,2
40.798,-73.951,6
40.673,-73.955,6
40.798,-73.952,3
40.757,-74.035,1
40.746,-74.046,1
40.895,-73.976,2
40.673,-73.956,12
40.798,-73.953,2
40.673,-73.957,35
40.673,-73.958,15
40.673,-73.959,10
40.813,-74.258,1
40.747,-73.766,1
40.717,-73.95,32
40.717,-73.951,28
40.886,-73.629,1
40.798,-73.959,1
40.728,-73.941,5
40.717,-73.952,45
40.587,-73.929,1
40.717,-73.953,4
40.728,-73.942,36
40.845,-73.826,1
40.778,-73.618,1
40.728,-73.943,8
40.717,-73.954,33
40.805,-73.625,1
40.728,-73.944,8
40.717,-73.955,67
40.845,-73.828,1
40.728,-73.945,1
40.717,-73.956,39
40.728,-73.946,9
40.717,-73.957,56
40.728,-73.947,14
40.717,-73.958,18
40.728,-73.948,10
40.717,-73.959,63
40.728,-73.949,25
40.77,-73.98,67
40.77,-73.981,254
40.77,-73.982,109
40.699,-74.184,3
40.77,-73.983,59
40.673,-73.96,7
40.77,-73.984,134
40.673,-73.961,10
40.77,-73.985,49
40.673,-73.962,7
40.77,-73.986,108
40.699,-74.188,2
40.746,-74.053,2
40.673,-73.963,16
40.77,-73.987,58
40.683,-74.238,3
40.798,-73.96,10
40.673,-73.964,9
40.77,-73.988,71
40.587,-73.93,1
40.736,-73.781,1
40.673,-73.965,20
40.77,-73.989,28
40.798,-73.961,15
40.746,-74.056,1
40.952,-74.125,1
40.798,-73.962,5
40.736,-73.782,3
40.673,-73.966,35
40.673,-73.967,8
40.798,-73.963,12
40.587,-73.933,1
40.803,-73.992,1
40.886,-74.435,1
40.662,-73.979,3
40.757,-74.047,1
40.673,-73.968,13
40.798,-73.964,5
40.875,-74.447,1
40.798,-73.965,7
40.673,-73.969,34
40.814,-73.983,4
40.72,-73.836,3
40.717,-73.96,19
40.798,-73.967,4
40.803,-73.996,1
40.72,-73.837,1
40.845,-73.833,1
40.778,-74.426,1
40.717,-73.961,44
40.798,-73.968,12
40.728,-73.95,16
40.72,-73.838,2
40.798,-73.969,33
40.717,-73.962,127
40.728,-73.951,12
40.728,-73.952,7
40.717,-73.963,120
40.717,-73.964,48
40.728,-73.953,8
40.717,-73.965,115
40.728,-73.954,11
40.728,-73.955,7
40.717,-73.966,20
40.728,-73.956,1
40.759,-73.804,1
40.728,-73.957,29
40.728,-73.958,3
40.728,-73.959,21
40.699,-74.19,1
40.77,-73.99,53
40.77,-73.991,80
40.77,-73.992,118
40.61,-74.074,1
40.662,-73.98,6
40.77,-73.993,33
40.662,-73.981,3
40.673,-73.97,1
40.77,-73.994,20
40.673,-73.971,14
40.77,-73.995,20
40.662,-73.982,13
40.662,-73.983,3
40.746,-74.062,1
40.673,-73.972,17
40.77,-73.996,12
40.972,-73.674,1
40.77,-73.997,1
40.662,-73.984,4
40.757,-74.052,1
40.746,-74.063,1
40.673,-73.973,32
40.673,-73.974,11
40.662,-73.985,4
40.798,-73.97,13
40.576,-73.951,2
40.72,-73.84,2
40.662,-73.986,19
40.673,-73.975,32
40.798,-73.971,29
40.72,-73.841,3
40.798,-73.972,25
40.662,-73.987,3
40.673,-73.976,17
40.72,-73.842,2
40.662,-73.988,3
40.673,-73.977,11
40.798,-73.973,90
40.662,-73.989,3
40.673,-73.978,5
40.72,-73.843,2
40.798,-73.974,27
40.72,-73.844,2
40.798,-73.975,3
40.673,-73.979,14
40.798,-73.976,1
40.72,-73.845,7
40.72,-73.846,3
40.587,-73.946,3
40.866,-74.106,1
40.72,-73.847,3
40.825,-73.501,1
40.845,-73.845,2
40.717,-73.975,1
40.708,-73.623,1
40.856,-73.839,1
40.708,-73.627,1
41.076,-73.463,2
40.595,-73.781,1
41.08,-73.855,1
40.662,-73.99,1
40.662,-73.991,2
40.673,-73.98,12
40.662,-73.992,6
40.673,-73.981,9
40.673,-73.982,7
40.662,-73.993,9
40.662,-73.994,2
40.673,-73.983,38
40.576,-73.96,1
40.662,-73.995,4
40.673,-73.984,6
40.576,-73.961,1
40.662,-73.996,4
40.72,-73.851,1
40.587,-73.951,1
40.576,-73.962,1
40.673,-73.986,19
40.662,-73.997,2
40.813,-73.484,1
40.576,-73.963,1
40.662,-73.998,2
40.747,-73.792,1
40.673,-73.987,22
40.662,-73.999,1
40.673,-73.988,3
40.587,-73.954,3
40.72,-73.854,1
40.778,-73.642,1
40.673,-73.989,3
40.856,-73.841,1
40.576,-73.967,1
40.778,-74.445,1
40.717,-73.98,4
40.576,-73.968,2
40.717,-73.981,1
40.72,-73.857,3
40.717,-73.982,1
40.587,-73.958,1
40.856,-73.844,2
40.717,-73.983,3
40.728,-73.972,1
40.717,-73.984,13
40.717,-73.985,1
40.856,-73.846,3
40.759,-73.823,1
40.717,-73.986,4
40.759,-73.824,1
40.717,-73.987,1
40.856,-73.848,3
40.728,-73.976,10
40.717,-73.988,4
40.728,-73.978,1
40.717,-73.989,48
40.728,-73.979,121
40.759,-73.829,1
41.076,-73.471,1
41.076,-73.474,1
40.673,-73.99,28
40.673,-73.991,31
40.673,-73.992,52
40.673,-73.993,7
40.576,-73.97,1
40.673,-73.994,1
40.587,-73.96,1
40.673,-73.995,2
40.983,-73.685,2
40.983,-73.686,1
40.673,-73.996,1
40.983,-73.687,1
40.824,-74.285,1
40.72,-73.864,1
40.587,-73.965,1
40.587,-73.966,1
40.556,-74.435,1
40.717,-73.99,103
40.902,-74.002,1
40.717,-73.991,130
40.728,-73.98,134
40.587,-73.968,3
40.72,-73.868,6
40.717,-73.992,29
40.728,-73.981,63
40.845,-73.865,1
40.759,-73.83,2
40.856,-73.854,1
40.728,-73.982,177
40.717,-73.993,57
40.751,-73.718,1
40.856,-73.855,1
40.728,-73.983,88
40.717,-73.994,24
40.759,-73.832,3
40.727,-74.269,1
40.728,-73.984,175
40.717,-73.995,109
40.845,-73.868,1
40.759,-73.833,4
40.717,-73.996,93
40.728,-73.985,163
40.856,-73.858,1
40.717,-73.997,33
40.728,-73.986,83
40.759,-73.835,2
40.728,-73.987,88
40.717,-73.998,76
40.717,-73.999,40
40.728,-73.988,186
40.728,-73.989,149
41.06,-73.538,2
40.576,-73.98,4
40.72,-73.87,1
40.576,-73.981,1
41.046,-73.675,1
40.642,-73.675,1
40.576,-73.983,1
40.778,-73.661,1
40.576,-73.985,1
40.642,-73.677,1
40.576,-73.987,1
40.728,-73.99,49
40.728,-73.991,403
40.732,-73.9,1
40.728,-73.992,17
40.728,-73.993,342
40.728,-73.994,214
40.759,-73.843,1
40.728,-73.995,242
40.728,-73.996,98
40.856,-73.869,2
40.728,-73.997,10
40.759,-73.845,8
40.728,-73.998,27
40.759,-73.847,1
40.857,-73.903,2
40.728,-73.999,291
40.857,-73.905,2
40.761,-74,306
40.761,-74.001,11
40.761,-74.002,22
40.757,-74.095,1
40.761,-74.003,97
40.73,-74.156,1
40.762,-73.72,2
40.587,-73.984,1
40.855,-74.155,1
40.587,-73.985,2
40.856,-73.87,11
40.72,-73.886,8
40.72,-73.887,2
40.762,-73.724,2
40.587,-73.988,1
40.762,-73.725,2
40.743,-73.9,1
40.759,-73.851,1
41.069,-73.704,23
40.845,-73.888,1
40.743,-73.902,1
40.708,-73.662,1
40.743,-73.903,1
40.857,-73.91,1
40.868,-73.9,2
40.743,-73.904,2
40.743,-73.905,1
40.868,-73.901,1
40.732,-73.918,1
40.857,-73.916,1
40.743,-73.909,1
40.857,-73.917,1
40.868,-73.906,1
41.123,-73.371,1
40.72,-73.89,1
40.73,-74.167,1
40.738,-74.28,1
40.731,-74.2,1
40.845,-73.891,2
40.762,-73.732,1
40.761,-74.018,2
40.761,-74.019,5
40.845,-73.894,1
41.027,-73.876,1
40.856,-73.885,4
40.856,-73.886,3
40.743,-73.912,1
40.759,-73.863,3
40.856,-73.887,1
40.743,-73.913,1
40.856,-73.888,3
40.759,-73.865,1
40.856,-73.889,1
40.743,-73.915,4
40.759,-73.867,1
40.708,-73.676,1
40.743,-73.916,1
40.743,-73.917,4
40.879,-73.903,1
40.743,-73.918,3
40.743,-73.919,6
40.635,-73.906,1
40.868,-73.916,1
40.879,-73.905,2
40.868,-73.917,1
40.868,-73.918,1
40.879,-73.909,1
40.73,-74.172,4
40.761,-74.021,1
40.73,-74.175,1
40.761,-74.024,1
40.772,-74.013,3
40.761,-74.026,3
40.772,-74.016,2
41.03,-73.759,1
40.761,-74.029,8
40.772,-74.019,2
40.665,-73.722,1
40.751,-73.758,1
40.743,-73.92,1
40.759,-73.871,1
40.743,-73.921,4
40.743,-73.922,1
40.708,-73.682,1
40.665,-73.725,1
40.856,-73.897,1
40.665,-73.726,1
40.759,-73.874,5
40.743,-73.923,2
40.665,-73.727,1
40.743,-73.924,2
40.868,-73.92,2
40.635,-73.911,2
40.743,-73.925,3
40.857,-73.932,2
40.868,-73.921,3
40.635,-73.913,1
40.868,-73.922,2
40.857,-73.933,4
40.743,-73.926,6
40.646,-73.903,1
40.635,-73.914,2
40.868,-73.923,4
40.868,-73.924,5
40.857,-73.935,7
40.743,-73.929,1
40.857,-73.936,8
40.868,-73.925,4
40.868,-73.926,1
40.857,-73.937,4
40.879,-73.915,2
40.868,-73.927,1
40.879,-73.916,1
40.635,-73.919,2
40.879,-73.917,1
40.879,-73.918,4
40.761,-74.03,1
41.03,-73.761,3
40.761,-74.031,1
40.772,-74.02,1
40.675,-74,14
40.675,-74.001,2
40.684,-73.555,1
40.675,-74.002,1
41.072,-73.607,1
40.634,-73.883,1
40.772,-74.029,1
40.769,-74.153,1
40.634,-73.884,1
40.743,-73.93,1
40.676,-73.722,1
40.675,-74.008,2
40.759,-73.882,1
40.732,-73.943,1
40.759,-73.883,1
40.743,-73.932,1
40.762,-73.759,1
40.675,-74.009,1
40.732,-73.944,1
40.676,-73.725,1
40.743,-73.934,2
40.759,-73.885,2
40.665,-73.737,2
40.676,-73.726,2
40.719,-74,308
40.759,-73.886,2
40.719,-74.001,125
40.743,-73.935,8
40.646,-73.912,1
40.743,-73.936,11
40.719,-74.002,261
40.646,-73.913,1
40.743,-73.937,1
40.719,-74.003,190
40.732,-73.949,1
40.719,-74.004,247
40.635,-73.926,1
40.719,-74.005,460
40.719,-74.006,221
40.635,-73.928,1
40.719,-74.007,226
40.646,-73.918,1
40.719,-74.008,82
40.719,-74.009,412
40.646,-73.919,3
40.709,-73.736,1
40.772,-74.031,1
40.762,-73.76,3
40.675,-74.01,13
40.762,-73.761,2
40.686,-74,11
40.675,-74.011,6
40.675,-74.012,2
40.686,-74.001,50
40.742,-74.22,1
40.762,-73.763,1
40.675,-74.013,10
40.686,-74.002,22
40.675,-74.014,2
40.634,-73.892,4
40.686,-74.003,1
40.742,-74.222,1
40.675,-74.015,11
40.547,-74.143,1
40.686,-74.005,1
40.742,-74.224,1
40.634,-73.894,1
40.732,-73.95,3
40.675,-74.016,85
40.732,-73.951,2
40.675,-74.017,72
40.743,-73.941,1
40.675,-74.018,13
40.732,-73.952,10
40.634,-73.897,1
40.665,-73.745,1
40.732,-73.953,6
40.759,-73.894,1
40.86,-73.826,1
40.634,-73.898,3
40.732,-73.954,11
40.769,-74.169,1
40.719,-74.01,521
40.732,-73.955,19
40.732,-73.956,8
40.719,-74.011,157
40.635,-73.933,2
40.732,-73.957,14
40.719,-74.012,31
40.719,-74.013,3
40.732,-73.958,29
40.732,-73.959,3
40.816,-73.238,4
40.743,-73.949,2
40.646,-73.926,1
40.723,-74.409,1
41.091,-73.442,1
40.591,-73.94,2
40.762,-73.77,1
40.591,-73.941,1
41.165,-73.258,1
40.676,-73.74,1
40.578,-74.001,1
40.591,-73.946,1
40.732,-73.96,2
40.86,-73.833,1
40.762,-73.777,1
40.732,-73.961,1
40.676,-73.742,1
40.676,-73.743,1
40.743,-73.951,15
41.031,-73.827,1
40.743,-73.952,24
40.635,-73.94,1
40.665,-73.756,1
40.743,-73.953,6
40.743,-73.954,28
40.739,-74.364,1
40.743,-73.955,9
40.665,-73.759,1
40.743,-73.956,13
40.712,-73.624,1
40.656,-74.207,1
40.712,-73.625,2
40.739,-74.366,4
40.743,-73.957,36
40.709,-73.75,2
40.743,-73.958,50
40.743,-73.959,8
40.709,-73.751,1
40.709,-73.753,1
40.635,-73.948,5
40.712,-73.629,1
40.859,-74.407,1
40.899,-73.809,1
41.165,-73.26,2
40.591,-73.95,1
40.751,-73.794,1
40.751,-73.795,1
40.887,-73.78,3
40.887,-73.781,1
40.793,-74.434,1
40.578,-74.012,1
40.743,-73.96,2
40.887,-73.785,1
40.758,-74.199,1
40.635,-73.95,3
40.732,-73.974,33
40.732,-73.975,4
40.635,-73.951,1
40.732,-73.976,4
40.871,-73.838,1
40.635,-73.953,5
40.719,-74.032,4
40.732,-73.977,27
40.867,-73.447,1
40.857,-73.974,3
40.676,-73.759,1
40.635,-73.955,1
40.732,-73.979,1
40.868,-73.964,3
40.719,-74.034,80
40.719,-74.035,12
40.719,-74.036,8
40.646,-73.947,1
40.635,-73.958,12
40.719,-74.037,7
40.635,-73.959,1
40.709,-73.764,1
40.879,-73.957,1
40.709,-73.765,1
40.719,-74.039,6
41.061,-73.652,1
40.591,-73.961,2
40.772,-74.066,1
40.762,-73.792,1
40.665,-73.77,1
40.591,-73.965,1
40.732,-73.98,65
40.732,-73.981,63
40.732,-73.982,56
40.753,-74.246,1
40.743,-73.972,32
40.732,-73.983,56
40.656,-74.223,1
40.732,-73.984,104
40.743,-73.973,129
40.878,-74.244,1
40.898,-73.786,1
40.635,-73.961,2
40.719,-74.04,5
40.732,-73.985,103
40.743,-73.974,84
40.723,-73.632,1
40.719,-74.041,3
40.635,-73.962,3
40.732,-73.986,138
40.743,-73.975,29
40.743,-73.976,5
40.635,-73.963,1
40.719,-74.042,15
40.732,-73.987,102
40.827,-74.056,1
40.732,-73.988,212
40.719,-74.043,27
40.743,-73.977,77
40.677,-73.802,1
40.868,-73.974,1
40.806,-73.794,1
40.774,-73.826,1
40.719,-74.044,3
40.732,-73.989,161
40.743,-73.978,45
41.019,-73.624,1
40.677,-73.803,1
40.635,-73.966,2
40.743,-73.979,81
40.719,-74.045,6
40.719,-74.046,6
40.806,-73.796,1
40.635,-73.968,1
40.785,-73.818,1
40.719,-74.047,2
40.646,-73.958,1
40.719,-74.048,4
40.635,-73.969,1
40.646,-73.959,1
40.709,-73.775,1
40.899,-73.827,2
40.719,-74.049,2
40.818,-73.821,1
40.926,-73.836,2
40.926,-73.839,1
40.772,-74.071,1
40.829,-73.819,1
40.731,-74.275,1
40.732,-73.99,189
40.731,-74.276,1
40.732,-73.991,99
40.743,-73.98,156
40.732,-73.992,94
40.743,-73.981,78
40.867,-74.263,1
40.86,-73.865,6
40.731,-74.278,2
40.732,-73.993,209
40.743,-73.982,99
40.753,-74.257,1
40.723,-73.64,2
40.635,-73.97,3
40.86,-73.866,1
40.743,-73.983,53
40.732,-73.994,132
40.871,-73.856,1
40.723,-73.641,1
40.739,-74.393,1
40.676,-73.776,4
40.732,-73.995,184
40.646,-73.96,12
40.743,-73.984,233
40.646,-73.961,1
40.635,-73.972,2
40.743,-73.985,260
40.732,-73.996,375
40.719,-74.051,4
40.719,-74.052,1
40.646,-73.962,1
40.635,-73.973,1
40.665,-73.789,1
40.743,-73.986,279
40.732,-73.997,198
40.646,-73.963,2
40.743,-73.987,322
40.732,-73.998,53
40.635,-73.974,1
40.635,-73.975,1
40.743,-73.988,176
40.732,-73.999,145
40.709,-73.781,1
40.743,-73.989,273
40.926,-73.84,1
40.635,-73.978,1
40.635,-73.979,1
40.828,-74.103,1
40.677,-73.816,1
40.646,-73.969,1
40.848,-74.447,1
40.926,-73.844,1
40.829,-73.82,2
40.591,-73.983,1
40.86,-73.871,1
40.665,-73.791,1
40.743,-73.99,126
40.743,-73.991,178
40.743,-73.992,425
40.743,-73.993,277
40.723,-73.651,1
40.743,-73.994,187
40.743,-73.995,245
40.646,-73.972,2
40.743,-73.996,269
40.754,-73.502,1
40.646,-73.973,2
40.743,-73.997,76
40.848,-74.451,2
40.677,-73.822,1
40.646,-73.974,3
40.743,-73.998,75
40.677,-73.823,1
40.899,-73.843,1
40.646,-73.975,2
40.743,-73.999,44
40.709,-73.792,1
40.723,-73.657,1
40.774,-73.848,1
40.646,-73.977,2
40.719,-74.068,1
40.646,-73.979,6
40.709,-73.796,1
40.926,-73.854,1
40.709,-73.797,9
40.688,-73.819,1
40.709,-73.798,3
40.957,-73.706,1
40.829,-73.837,1
40.591,-73.992,2
40.86,-73.882,2
40.86,-73.883,12
40.86,-73.885,1
40.86,-73.886,3
40.719,-74.07,1
40.635,-73.991,1
40.86,-73.887,11
40.646,-73.981,1
40.86,-73.888,3
40.86,-73.889,1
40.646,-73.983,4
40.687,-74.106,1
40.646,-73.984,1
40.719,-74.074,1
40.719,-74.075,1
40.883,-73.902,1
40.719,-74.076,1
40.883,-73.903,2
40.635,-73.997,2
40.872,-73.915,4
40.872,-73.916,4
40.688,-73.825,1
40.719,-74.079,1
40.872,-73.917,2
40.724,-73.703,1
40.872,-73.918,5
40.883,-73.908,2
40.724,-73.705,2
40.724,-73.708,1
40.818,-73.857,5
40.86,-73.893,2
40.793,-74.486,1
40.86,-73.894,2
40.871,-73.883,1
40.712,-73.68,2
40.698,-74.1,1
40.742,-73.498,1
40.719,-74.081,4
40.688,-73.83,1
40.883,-73.911,1
40.785,-73.856,1
40.894,-73.901,1
40.646,-73.995,1
40.646,-73.996,1
40.915,-73.882,1
40.894,-73.903,1
40.723,-73.679,1
40.883,-73.916,1
40.646,-73.999,1
40.899,-73.868,1
40.883,-73.917,1
40.828,-74.135,1
40.802,-73.915,1
40.818,-73.866,1
40.818,-73.869,1
41.181,-73.745,1
40.723,-73.68,1
40.793,-73.698,1
40.774,-73.871,375
40.774,-73.872,1616
40.774,-73.873,1850
40.774,-73.874,136
40.899,-73.871,1
40.677,-73.851,1
40.65,-73.911,1
40.774,-73.875,21
40.688,-73.84,2
40.774,-73.876,1
40.688,-73.841,1
40.894,-73.912,1
40.65,-73.916,1
40.661,-73.905,2
40.894,-73.916,1
40.926,-73.885,1
40.661,-73.909,1
40.906,-73.545,1
40.705,-73.901,3
40.705,-73.905,2
40.705,-73.906,2
40.705,-73.908,2
40.69,-74,4
40.705,-73.909,4
40.69,-74.001,2
40.686,-74.099,1
40.691,-73.722,1
40.774,-73.884,1
40.65,-73.921,1
41.022,-73.558,1
40.734,-74,224
40.734,-74.001,296
40.661,-73.912,1
40.734,-74.002,435
40.559,-74.266,1
40.734,-74.003,549
40.65,-73.925,1
40.734,-74.004,156
40.65,-73.926,1
40.688,-73.855,1
40.734,-74.005,254
40.661,-73.915,4
40.734,-74.006,311
40.65,-73.928,1
40.734,-74.007,131
40.688,-73.858,1
40.627,-73.71,1
40.802,-73.931,1
40.734,-74.008,190
40.802,-73.932,2
40.627,-73.711,1
40.734,-74.009,48
40.802,-73.933,4
40.839,-74.147,1
40.705,-73.91,2
40.802,-73.934,15
40.705,-73.911,1
40.802,-73.935,8
40.705,-73.912,1
40.802,-73.936,9
40.705,-73.913,3
40.802,-73.937,13
40.705,-73.914,2
40.705,-73.915,9
40.802,-73.939,13
40.705,-73.916,2
40.705,-73.917,1
40.705,-73.918,4
40.705,-73.919,4
40.773,-74.172,1
40.68,-73.74,1
40.474,-74.472,1
40.521,-74.34,1
40.774,-73.893,4
40.65,-73.93,1
40.661,-73.92,1
40.774,-73.895,1
40.734,-74.01,141
40.745,-74,46
40.774,-73.897,1
40.745,-74.001,103
40.65,-73.934,2
40.661,-73.923,1
40.745,-74.002,175
41.019,-73.696,1
40.745,-74.003,72
40.724,-74.542,1
40.677,-73.876,1
40.661,-73.925,1
40.734,-74.015,1
40.745,-74.004,107
40.688,-73.866,4
40.745,-74.005,114
40.899,-73.898,1
40.802,-73.94,1
40.661,-73.927,3
40.93,-73.812,1
40.818,-73.891,1
40.65,-73.938,2
40.745,-74.006,290
40.65,-73.939,1
40.661,-73.928,5
40.745,-74.007,116
40.812,-74.215,1
40.818,-73.893,2
40.802,-73.942,5
40.745,-74.008,335
40.786,-73.926,3
40.802,-73.943,7
40.745,-74.009,75
40.802,-73.944,3
40.705,-73.92,8
40.705,-73.921,6
40.802,-73.945,8
40.689,-73.905,3
40.802,-73.946,2
40.705,-73.922,5
40.797,-73.918,2
40.818,-73.897,2
40.797,-73.919,1
40.689,-73.906,4
40.705,-73.923,12
40.689,-73.907,4
40.705,-73.924,10
40.705,-73.925,9
40.802,-73.949,15
40.689,-73.909,8
40.705,-73.926,11
40.705,-73.927,14
40.705,-73.928,30
40.705,-73.929,24
40.608,-73.907,2
40.608,-73.908,1
40.593,-74.001,1
40.691,-73.743,1
40.68,-73.755,1
40.795,-74.166,1
41.033,-73.567,1
40.754,-73.562,1
40.745,-74.01,1
40.661,-73.931,4
40.65,-73.943,1
40.661,-73.933,1
40.839,-74.162,1
40.786,-73.932,1
40.677,-73.887,1
40.65,-73.947,4
40.677,-73.888,1
40.802,-73.95,8
40.724,-73.753,2
40.724,-73.754,1
40.689,-73.91,1
40.802,-73.951,4
40.812,-74.226,1
40.637,-74.005,1
40.661,-73.939,1
40.941,-73.813,1
40.829,-73.892,1
40.802,-73.953,1
40.689,-73.912,1
40.627,-73.732,1
40.802,-73.954,5
40.689,-73.913,6
40.705,-73.93,13
40.802,-73.955,4
40.689,-73.914,2
40.705,-73.931,12
40.786,-73.939,1
40.689,-73.915,1
40.802,-73.956,2
40.705,-73.932,4
40.829,-73.897,1
40.802,-73.957,31
40.705,-73.933,106
40.689,-73.917,1
40.802,-73.958,9
40.705,-73.934,74
40.608,-73.911,1
40.689,-73.918,2
40.802,-73.959,5
40.619,-73.9,1
